soil_moisture,soil_temp,soil_ph,tank_level,ambient_humidity,ambient_temp,rain_next_48h,irrigate,timestamp
27.460478730633046,28.148891971755983,7.742775649881443,88.70864242651173,74.59128821003367,29.26094938462863,1.6827992999009767,0,1734668026
49.26703255569718,26.724706367855717,6.951716553591137,37.22827665617431,85.8093409720445,39.20991510265952,5.678419494749313,0,1754864468
37.436689468329305,27.29737994231733,7.129903148756501,22.42693094605598,69.8525454943275,17.117472624904003,6.5079939631853545,0,1739284270
28.323439229142995,28.604263076414057,7.302349810630323,30.80607918523892,57.977816138842954,25.2644223051628,12.726652363717907,0,1755785900
22.199482168954177,34.325263868811135,6.482744311666901,89.20465551771133,64.1797038198084,33.84433910624945,10.052741862103842,0,1729459622
43.44620298315498,31.604189126797575,6.075463170603888,49.919337988475235,60.04029394464282,33.056620429189266,0.872075435088675,0,1747620374
57.02292921764572,33.84821442506468,7.787160975551121,37.01587002554444,21.08196315702072,37.84955687763176,8.563682966346287,0,1733213709
38.614623458541914,34.50828959290114,5.688365640015321,30.569701928718185,33.36377218052422,18.054245706704705,9.705597485526313,0,1734149808
37.840063122917506,33.40386935401952,7.240074491687432,57.0061170089365,26.8023545639538,28.45021680097509,19.801077002085265,0,1726538496
22.708182453486938,17.382264710473468,6.3063769105965015,84.86697949246744,29.563493200942016,31.26732990730356,11.056399538158155,0,1737696203
30.989042822313824,16.40517358986145,7.028784277164201,8.159418040024036,20.362940394179073,28.83683244845908,3.885479070240845,0,1755070394
45.098343862885166,29.894816735902527,7.725013354543916,33.79951568515358,46.29080668479608,12.819458195226069,11.56560281992348,0,1737616236
26.407633373736598,13.876040418193604,7.954602220776328,83.89335020693633,80.22832328181727,17.50754081547592,0.776694688588464,0,1730322355
28.009532070563143,13.17651281629712,6.805608150137011,76.99935530986109,35.10747192477902,28.686714274570008,1.70694929987536,1,1737124693
19.71900169974365,20.283847626416964,7.248780526917985,13.835309241780136,29.292179557007888,39.08610601342477,14.291902083599041,0,1749157935
49.759309738435185,16.770806281551856,6.59742855176409,7.845638134226595,21.774552039082025,38.87945244033775,16.719602410244118,0,1754927417
44.42499503826832,11.45483988771109,7.788034319066201,44.235222973110446,36.785115141018224,12.816198702438752,3.6573199421461466,0,1736610261
23.996694847297142,33.87163201657985,7.344742291739421,55.43540525114007,62.820452236404655,22.588001872833697,4.954619790023149,1,1738827826
17.932322382124553,13.004116195141055,6.354699166791004,9.179906581344188,26.59098917879921,19.342399281738828,19.59021057243017,0,1742929149
33.70869145436626,12.445854016275037,6.729039687792081,47.34717707805657,32.124130893701064,23.01554947713919,7.970094687947469,0,1729959096
57.4572865795693,32.16700968245119,6.152234058354285,1.530454029038475,85.34054156556381,25.031196517457776,10.78754896800125,0,1739402965
18.146721354071484,11.764218685010746,7.106048195515789,2.6511310541621813,61.00429068914243,38.20690724274873,11.50948355751758,0,1734759440
38.668352083596666,13.212508830847755,7.528010441840007,82.06394757439554,63.8157769071101,34.61280531313804,13.029695437155759,0,1742482071
19.78955673946482,11.734032521879136,5.751945003443566,1.8221825651549728,26.611007252914987,30.490203202490704,1.4237729692045797,0,1729956794
29.269831048278252,27.040341724319745,6.3515614236606,26.06945282359031,54.722621800538434,30.786710760758183,6.966732089063948,0,1727873655
53.873600676352645,28.376776095097146,7.508702325962121,28.203457257130648,32.4207680645806,32.51844254922575,16.13669478534528,0,1731440657
46.58238776498201,13.19224323556164,6.125041123040262,58.05440123439099,80.69816250468054,26.856000764313208,4.771937195806803,0,1757093899
47.54355338957487,28.863571852117058,5.757809672089832,90.25529066795667,55.36766607135,34.79372398323225,6.400992020612235,0,1736731655
14.999244358093168,11.337132418684222,7.896353742207996,84.71431440955898,44.84336333239044,38.70402655379369,13.535398088486065,0,1732178062
38.671894406164306,25.795930304244983,6.621113804945799,29.321077169806454,43.006518175894115,30.175553682311154,15.0474905887536,0,1746960939
49.064802523560125,12.836615050436201,7.8273227642182315,97.42482085344102,89.71518694212304,11.676134640320502,14.740711135820177,0,1728334821
27.545750627603933,12.926675410690146,5.85747920513209,76.15106317174723,63.27526443213827,13.033680283683708,1.6821361222999487,0,1733474357
21.128820878551526,19.916290048856297,7.729742271941942,14.660482169202549,55.932831808467505,16.996842172735835,11.626108344535647,0,1741605205
28.532107353344546,30.319989181437563,7.868121443459646,98.6001063822871,72.73647296812592,21.287787565927474,1.6700143339733753,0,1741837573
28.899379506112723,27.627109107416498,6.12181038607572,33.02525290190985,50.41162911417899,17.610465216194164,8.104041735628343,0,1752784964
12.815163784091867,12.970447906701798,5.793815616942762,64.92103021160635,72.22314154857963,27.50106295291479,19.243450969490837,0,1752819910
24.285604314093035,31.714978204736507,6.058989596298631,96.32225394406113,20.850813228287144,39.09636480122917,0.8631982390115223,1,1755544109
12.170039164908637,33.1160832555899,7.797789288196649,25.29901679892411,68.67877861746533,12.263036412693078,3.3243086381850584,0,1732551057
44.78743444923086,21.36352661919433,7.068895200210159,58.43143119231002,83.08106073436923,11.363391410243736,5.619263791844606,0,1735869410
12.89319488788537,19.863044965203244,5.766890164839711,33.56600647969632,31.877593272689587,29.405450850061715,7.765367679797444,0,1745604998
39.1828055925436,11.94336592412462,7.935987019165417,98.62107444796028,68.87131998138216,26.082890990323612,6.190552325726555,0,1752207342
40.13909410116493,16.773941062878247,5.832962813059375,7.620037959916315,85.83722789947684,22.499171732154377,11.623252423616526,0,1735804713
30.912151814530944,33.31821208385033,7.665159723751021,4.521867010618941,21.84568821480764,21.293901006341486,16.211066615636657,0,1745309154
59.26430253327522,19.41847424844852,7.37394574994018,39.29894489788591,78.04149544945601,27.07244407497243,1.270236591800027,0,1733838425
30.74097511688326,16.835176798267657,5.640938741627318,86.47223762550531,76.90307063910544,39.991530198583916,19.93273674147811,0,1754573069
39.25747661627359,28.153021101796202,7.3927030051061395,37.78505492757864,36.87593826307423,16.151359855195746,5.028848790235969,0,1752210453
40.308731722544,15.716070137586568,7.179251711014642,61.81282404578958,45.071390262298834,13.40672776598887,13.431463911855992,0,1737657376
33.81053483945071,30.78428725156253,6.269443099427623,81.63857352130623,87.75816358078761,12.652246700969396,15.836356789392658,0,1740510513
16.700761422532036,10.719566907833475,7.387843139184048,62.03095513534647,69.28558376694565,16.388924845267322,2.7274295117353953,1,1728854982
59.02313625461889,25.20219623854713,7.091610804055707,55.481560854222565,26.37014637359312,31.79191097950685,10.94892613798223,0,1733726433
49.18265063705715,19.913569558031753,7.0552167505696834,86.23637087467452,86.46644365603495,14.412204427871139,18.53175250322989,0,1743627185
22.91221941494792,21.478393905956533,7.950081438213693,49.26180939928696,43.012612720125574,29.002025629501773,4.802912375563862,0,1733928783
36.8631708357035,21.5029789745893,6.961915264872884,40.03004889102814,68.83673015878523,15.402018170478957,13.930029324541579,0,1734528425
54.839420495300594,21.84904100657181,7.168894346302568,17.231987120162984,33.46023131660695,11.226058487994365,3.378701261443291,0,1735638118
27.380960724134177,10.795117037129128,6.871788273018522,53.4423503732523,44.919403899039025,36.826517886877774,2.574967965992878,1,1749288936
44.51974143146826,10.982803496027474,7.498525997272607,62.79003894909078,25.723132236421034,36.20735872320331,18.417448010636264,0,1730322565
10.129751219182328,31.707527675889672,5.711292519201705,59.72780822554306,89.03798971067707,26.097719379619974,18.480835182148663,0,1750289588
40.9127385765148,19.22284098924431,6.65633679033287,74.74709381337566,22.567824202341853,17.573108330320622,14.266991717691049,0,1738090579
52.22203363168144,28.740405800214685,5.576180381833986,86.72149810747233,44.79026695551878,21.914914975122475,2.097383330649618,0,1744754763
28.864208155231132,10.50177994444316,6.3051979139579455,21.144800699654464,42.924814652454025,13.592863954577536,17.8105456147979,0,1735349929
43.95511595722448,29.729280965183456,6.7461054973226435,8.69202880874237,57.59745792729834,27.605233540626372,14.9087894836866,0,1749299537
38.22292712613206,19.469315648782235,6.343617084679796,89.96473971450123,62.5288655605501,17.330594663939635,9.964953956978803,0,1748219644
40.28874096784436,15.930669793399861,5.754456181551009,15.285913918433202,37.21704098691557,14.820441197786671,3.7313404810261153,0,1741254532
50.293244337057175,11.391337233924384,7.6057850882454545,5.163547787451284,21.276973699985273,30.908843870992648,19.945110695367887,0,1732062908
29.892779952287082,34.236760831884226,7.663767814734951,81.707207094928,38.05319789314579,15.126627621701974,13.37286439848862,0,1748855667
36.751836602245525,21.9154871031603,7.596456396756562,20.50775601494591,87.7595846552964,31.328574365102448,3.9901385467663952,0,1749728430
22.12048662075401,12.870920618480088,7.026550106104081,28.863055324025577,60.68667549958286,14.63088145822607,9.62280203709635,0,1752016599
39.694154877894945,19.230762037747404,6.635669930547749,54.86031179381532,58.42453859222841,16.051913869907075,13.691430957596666,0,1749477486
22.73203273818819,27.037568055598232,7.400569649724217,59.56387406078443,53.010333198511084,22.355227424418054,6.9773653308599055,0,1727801469
51.530970389386454,34.12567276666282,5.810743058713862,73.08674752036443,85.68383197747265,15.436991984969804,1.32992534733555,0,1728797082
46.07982753756386,11.202366099102193,7.453786204378537,82.79408871774919,72.53513473357194,33.986113927585464,16.502653533855945,0,1728918045
50.728736011569104,26.629930517405004,6.807663561922798,35.88304841235025,81.40403785691758,21.773353222679063,16.33198878943154,0,1750747547
45.6891227427663,32.491686132304324,7.060253860454594,53.978106191463304,50.71212727718373,27.32458812718377,7.107249036367918,0,1754088147
29.19456106866057,23.588821527849717,7.766180277411367,62.42379959139921,28.182862849585483,38.19496370840425,12.554161061428356,0,1728646906
44.68588037016692,14.168268999834579,7.6965727884335955,49.54236264039656,71.90226377973318,27.194525477721662,19.953852318476866,0,1747448073
25.586103389777413,16.212228495361643,7.359865731431692,3.353243473577938,59.89227794099216,32.87376057222072,17.53531273523499,0,1731380065
15.145801537207252,23.41203378711487,6.447053913892289,45.700021928167835,62.27705104507587,25.068650423875905,10.797212742256734,0,1749254693
21.462569761632075,28.056314209826656,7.300091341365186,64.11476328852973,68.576391112697,26.281733300427884,5.035981178139055,0,1749411453
51.339941390453916,33.97686986410069,6.356310642946358,22.7350983029987,49.6517803694338,18.637888494271785,12.29900526305309,0,1733707240
39.31149160083986,22.64721697211165,7.02863558858662,1.8110183820840509,81.0486736260906,37.96354847450837,11.30266367178418,0,1752021374
49.504231856204335,10.575565119690937,7.128418027470615,77.1246668519738,46.21047588042954,12.067646181016563,1.546421309775745,0,1746239732
56.718350738450745,33.13921282266941,6.6270984285103305,11.323804584075525,88.93888392736342,35.166942593378025,2.493253624065337,0,1728652169
26.607320632746948,17.78610660114103,6.068489052192781,60.78943937942587,46.55139888698842,32.32748955529867,4.11159616751275,1,1729680777
10.231601150230142,18.337479292278605,6.495421733977358,53.73956029379229,84.38989314889324,20.390379830978837,6.939064037924554,0,1744342304
55.92273624696506,24.67670560341418,5.582116675608596,91.27494628791288,37.37585099300063,27.328958622746416,3.3102663485594763,0,1746477261
55.742295053405,19.059847477915827,6.951470875695109,63.22642879195304,20.916611961183353,29.906121160501318,3.5607193373950285,0,1757198958
32.94944940085065,23.932634222251195,7.651580044726835,53.506971893365865,32.91240099931993,18.98787735299431,6.198738525372218,0,1729022692
47.49802351995889,15.247639827389644,7.745135723601784,20.513964048200716,33.34814044645666,11.096490035442846,9.441338902199984,0,1747714330
39.37268021170372,17.35111698052429,7.285147999474571,52.764773014478585,57.41191238800728,24.43263845162758,9.940238976424979,0,1728551811
15.149073966565776,18.359070282762055,5.688758409509723,75.32462207474508,39.06112983042096,36.92291229456653,10.531569333185875,0,1741127393
11.269317783017243,13.90381493415476,7.289930572118494,65.89239419101514,21.896719475243845,16.659164857988483,4.621495931761428,1,1757693191
35.27539395530169,24.876224492510516,6.348178114740477,56.94435177635003,82.1222337759452,26.701647543500982,14.416261926210133,0,1755074463
22.158609549972702,28.05667329639148,7.639241170265715,83.02198645669915,47.80284707329184,30.042554097119385,4.099685908316419,0,1740223459
26.19950305533998,12.173125373758733,7.083101937277402,73.59046131960024,79.36896668268184,13.683306689881256,17.528881517505877,0,1747888549
31.0712275296249,32.31679277692437,7.543608904346103,34.1817351697876,38.15964034019048,21.390772245018006,11.805898850296154,0,1747295542
51.53272532826249,18.62980362203189,7.43458630800335,36.275789466594546,80.27476139823051,16.585315752428762,19.490945303977398,0,1730619734
17.005658788322627,31.71169939744782,6.718577995623784,89.45522268940914,75.98986791631206,22.756405134077003,0.44938616640234796,1,1744659636
47.084347211433276,27.47114632902261,6.506375108992451,21.802310749408647,65.15379174385306,22.651118036598454,2.645524222506608,0,1748600485
18.583964292415175,16.807683162984226,5.545976691368667,91.4298806560499,28.24257580230988,27.295494265427607,5.48110441374412,0,1726403249
30.262404401384437,22.436622349497263,7.30050645408074,10.657873012867435,29.80129770623143,17.910514079038492,5.329967867417644,0,1733622759
39.870655108515415,25.012921510841334,7.162591686365639,17.53712786234496,84.00883621474719,22.563115746762193,7.662770564989949,0,1743627336
31.10180297753437,18.846784414031234,7.896567943283051,18.437092067896323,26.323587240432552,33.12957776606436,1.3649941070818317,0,1752866743
24.434686838534994,18.89181791162373,7.297614762960613,29.7121715623175,59.648324820782804,24.28151206597299,13.273423307252962,0,1727093708
16.750063871060348,22.09387354831032,6.174778055980488,53.98427789081934,31.340971452410923,35.2458898093013,16.928156986291146,0,1748701383
39.84214244584446,18.356097270424023,7.427280509364555,10.65982531337718,25.259644721506614,31.8456626861081,9.90982632412397,0,1753893655
39.91430291340773,21.492037819028276,5.689833525924056,7.776534407895708,20.163757343804477,39.030981646212595,0.1050763711676983,0,1751192758
28.04869484700134,12.289551833165854,7.793283938655607,13.68186309189614,86.51661476745618,23.380173188738674,3.702658576772393,0,1745578372
57.908539650196516,28.959810348642037,7.097373463335654,75.90358455388498,70.6872330491197,29.116947393684605,19.611536003599763,0,1736611056
34.47124818215703,15.530236045490057,7.969170019991617,94.40593396866133,22.759876795795414,31.167255175470654,18.504966348313317,0,1753956139
37.79032907185898,21.830252952033334,6.282137141263969,12.052257878646444,71.17165700207971,15.777970833568913,2.3056404249456874,0,1728707563
49.76709189795487,28.62661370300551,5.637206536616187,45.51436850361561,56.570420324981825,29.336399518774666,13.003347008864562,0,1734910506
21.500441864385152,13.01417214443197,5.692383004073023,69.62887758781397,43.791247463764634,31.743003145862843,1.3071268159788474,0,1745785011
50.19884897004488,23.460037259519687,7.154137937701353,73.7855766906525,56.41176769151123,22.80451169964593,17.53330755724899,0,1742979328
11.2200390778269,31.752471847523246,5.553173527125968,87.47016726841994,57.02559938190484,38.17203095538689,15.975664715473307,0,1733087899
10.474271681424904,11.317095899430715,5.721358526534045,3.759677320626087,53.584692879955334,27.422716216819833,5.433739421380082,0,1746394552
14.584966755571507,18.409261595710554,6.806297979086308,73.22718071846451,20.234245343008546,24.019322996129578,5.940057529097644,0,1752360656
24.815406022799504,15.840193776247748,5.605232974090905,1.787393473341381,89.14056728152221,22.83319401207587,7.686532943193633,0,1726630654
20.912694393253208,33.749029598755634,7.46586253603888,8.94110023122595,49.230654304944984,36.37354922686494,18.894640445828205,0,1730006711
55.18619835876353,34.72962274533397,7.35838205723406,6.4986409482894025,48.110616549784126,35.13477205849736,4.61138391610038,0,1746956751
35.634425550825426,15.766745292943966,5.941320080013771,22.048620907017536,33.05067835009782,33.3875342070026,7.002505183334602,0,1744218045
41.48889614980766,15.408100575913839,6.79565091669098,59.7274072430341,56.75220506021877,17.80700103854582,10.304958486294517,0,1728514928
44.80103090268961,13.847397658496376,7.539582812476544,22.444057183666068,35.667233037583614,26.109232686802407,11.858798696834063,0,1749346100
53.00634082089619,21.435802444342684,6.477924415200949,27.295937485631494,53.367377983125785,11.331299905997103,17.043870666940155,0,1739849240
50.475803736243904,26.381049515975544,6.877143426522848,8.698675991141014,48.59172491494891,21.18065551036942,5.195075675206525,0,1737711421
12.439179083658654,23.315062985019054,7.905304931480124,10.94688600544539,82.61359516776471,39.74426005435144,1.230340524784701,0,1757366677
34.0293288663324,24.81019461648794,7.561702414812872,34.780920790219305,67.46113067913444,26.97195891987373,5.3405654033884264,0,1742178748
36.063015609020745,31.704020101288673,6.113213830638337,15.734065970252598,31.228007373105047,20.020266362357134,4.77380062602035,0,1756039181
44.00703858801502,25.46528445537961,7.381791598894103,15.86051052930737,81.66095314392498,36.15530583235696,0.5849456606911829,0,1734128811
10.257258537735739,30.498672935202503,6.071562903812309,90.87013092693678,20.078407803607664,26.68545205119271,15.132716075698694,0,1754007734
10.31929358584168,17.17595332937282,7.042317295939355,98.11861780274235,64.22694689116679,17.794107431924793,12.680114061992228,0,1753805674
50.93397102499209,13.211217952329784,6.208357370663954,1.842771873821747,50.25685487247586,35.20364508223656,7.843024228903932,0,1747716580
47.68494170252596,29.720174546768607,5.934383688268917,77.08541085409898,86.31085217794366,14.99132760796817,15.419685850642711,0,1734374705
39.10852300881366,18.64707642382392,7.0522887944186925,4.5742033812512854,81.00757643066635,39.2046690753219,19.37755710571383,0,1727925191
16.5043120065316,28.956579898225563,5.561467291147004,2.2123551528997254,42.652715340467886,24.659295712139972,15.408148356155865,0,1742273672
10.05147399228167,13.973457081918912,6.671348541921461,94.43036349578298,27.15355337856033,35.62629323384698,10.540481924237241,0,1733682085
44.68411128907443,15.51924031971901,5.705952614039607,68.0499302074713,65.81578499967947,18.197785809946282,19.017271245008207,0,1746514902
11.565115687375812,28.28175167434214,7.773811277369546,85.73600920924986,87.5164330589146,32.802822353142915,8.845975247618206,0,1726568647
30.46670031575215,32.352480091978364,6.074886514727716,21.31047040250833,22.179385801915796,29.55000476127655,7.370526874475223,0,1736366515
33.57662300512564,23.580820144748955,5.898114345698161,20.37012492762742,26.38151432843342,14.60974114483338,9.073872692105653,0,1728061584
48.05119954714994,25.655508040785385,5.828112194205969,3.2526179491251916,84.45934934709808,28.49950943562214,15.930745819523526,0,1736466985
10.061591758321294,24.95818162806067,7.018266120656678,24.753995560337515,59.08888708082385,16.766204273312063,3.2165093815638013,1,1744532460
39.098570095719936,16.724835110877443,7.493897751592971,31.036195892357377,51.86541043572608,10.348616197243018,1.4489377558911776,0,1749744002
29.777254193998434,34.36749629676724,7.304719069817338,65.69838575644931,72.99414873278563,38.57945914116151,18.156373059692804,0,1733995447
34.02534736289145,12.623254460454373,6.105112539656319,98.66625932671465,29.974688003105925,24.966644603540683,12.363114686362382,0,1727049774
27.300828382241978,29.3951183948239,7.8530937605809665,7.24162721463415,57.39695441835116,36.476004574588,1.6501706888084255,0,1739723893
13.928924857751037,19.9230819050399,5.831789385107651,56.75408482615582,68.2625478396086,34.017600973272486,4.003004884896201,0,1743080267
43.51927291772061,33.78874935888317,5.810549916820149,89.62213026850382,61.634364616385525,28.49813745587422,12.25888349731212,0,1749347481
45.453025972545824,31.77422809365214,7.285217330331069,80.17280830697918,43.761513477996424,34.44475341239537,1.6022969276935028,0,1739766382
37.65007262959792,24.93689656579825,7.459581383547155,48.09038314489848,22.852787426473093,14.919984429684916,8.772144329790768,0,1731670768
13.01760419952819,16.177580850253662,5.898861700282971,87.17835665922017,35.344979115063104,39.27595767457394,6.737915835422137,0,1747330874
53.59163894865606,20.841383348909723,5.609154144268403,16.167254414680265,21.46027975040767,29.5978905771199,6.646292507102178,0,1743097226
58.73965810733915,26.258142158673422,5.998856127322862,68.02282424312914,25.05388862854231,10.919575066174183,5.153657770224274,0,1750530422
18.70966682891268,34.019513787174425,6.539768415367352,84.62452920190493,64.01353727441617,32.06050895997258,15.354477761335605,0,1736960774
12.005459570624124,31.675787403061214,6.946688521430984,43.86154191895905,70.76803622905956,24.600068242741088,17.46846476163321,0,1748044064
49.64780473028158,26.375233470802712,7.98033329085168,28.3854528608645,45.140572076636204,21.51541455603389,9.31625614040497,0,1757509293
46.65565112076405,13.289192128181496,7.289562411705221,90.9032520665641,32.57781762091694,17.12629974771633,19.427901880832792,0,1752231243
30.65155873238485,11.728319654665487,6.592913472042066,9.739339255355217,48.35145593562251,27.787551994953457,11.588297986870016,0,1730404974
39.64754257174637,14.088096814625569,6.477703841629402,96.94123223352875,38.06934028907892,29.702099936238767,6.503801284493898,0,1757616410
39.935699005005375,19.91649440858905,6.09256964277084,23.46740382615511,81.85967687625268,23.260731213485727,6.617787259783439,0,1742887013
26.850158821564314,30.722084147065235,6.577218809154514,24.871427258762992,63.2001490622821,31.203316506563375,3.340838158018997,1,1742493422
28.96792949612119,25.138453941122073,6.391830132600004,53.35119252996956,74.72532308915206,31.161567823366106,8.92737293025171,0,1736976723
53.41356402566293,15.146030250919207,5.779799048494319,26.974961151698963,23.99607992625204,25.93508584003096,18.732113845899228,0,1756562341
42.00014834184569,15.617529424316999,5.950026093681808,8.855558422324139,27.231626998681097,27.540121013277663,13.76415731733191,0,1728761262
59.33150614794234,34.127967410901135,5.512349952336024,95.18117854232389,64.73839564708503,36.03754883560066,9.094797112677181,0,1731548439
34.44232901284601,26.67160643865261,5.849128136890783,2.9973589872677953,41.55509591138336,31.1404228820994,4.037069042458967,0,1751080267
18.119094733116043,14.708727094140036,7.327073687177191,15.616384479217393,36.41929053343801,38.90040498461197,5.106130494568637,0,1734652417
51.90576448240551,33.61535548685058,7.208120070724115,49.71747640084273,63.24930681408497,36.06714953436155,11.412194932776593,0,1727921270
15.65549095382865,29.887759292410077,7.796694492483761,60.06095425462361,85.86127494366454,34.80516651135632,13.339430339818145,0,1728251225
15.329651515399537,26.4461326150759,7.998534314426666,4.821203886055603,88.4021928954922,22.20723882168612,17.415069006745185,0,1752892537
14.524084764352537,17.217139888265955,5.772774079414375,65.05116477917157,73.56336051890493,37.770244926421356,8.763446928239754,0,1745150176
48.11425673883079,29.945341221465863,6.588958287032332,81.78342161750216,28.41463387594259,26.334672938825488,0.11517320996243141,0,1739415603
41.51043741645721,25.24579513746736,6.908597318371147,38.04197042327977,58.39498051560337,27.89456424956265,10.913737769909469,0,1728050591
21.363481363157575,11.82989809421109,7.008621483453445,66.82127985550163,63.36432422067301,23.90482131401717,7.595715603584596,0,1740767144
57.573927983299555,31.179184034314353,7.785591289878675,81.37662883195864,27.6242839292712,14.469755679105841,10.532475945379192,0,1741095667
36.68012733634392,25.197627319836116,7.412208153855321,81.29857387160935,70.2686153358546,38.66571087864804,0.3646516535272326,0,1755770155
31.543104576901666,32.41785724600306,5.6782006751379095,95.46600300333074,65.82851570019437,21.402235268116158,3.943082531457547,0,1746513461
27.58113436198172,12.535520711230413,6.714679397965814,25.677656772050796,39.94110313733459,19.218698947788596,16.060517956653268,0,1757345183
39.046602663139886,12.240658478873552,7.294089464771574,39.99052068041562,88.37076670638052,34.69522046786981,10.449620810322367,0,1731848635
44.05589269824914,14.535958692390674,6.81290845916765,70.90462617224327,27.48138461663207,27.019366588867108,5.131255674027275,0,1749225118
31.226371259818094,12.175974064691466,7.539371608760702,37.35096830383876,56.85494359076467,13.369130332336574,0.051680296899647704,0,1735552812
50.95944297133951,32.1051615837102,6.070199429872331,21.204483990822666,62.76866921956942,22.330854094201143,16.797226057334406,0,1750959226
48.49723501258395,23.91592644841793,6.1391124945231805,30.206050183479505,71.23706473099442,35.53522782558312,13.428493390612289,0,1736971113
14.77676569173341,25.596483116914325,6.629419196843073,58.66084631754741,31.760994542140438,32.106212348325464,17.25594155086457,0,1732848715
36.76790509213304,14.461149130694302,6.28067946512199,23.024616842786994,34.43303151628985,29.138823799479102,5.137676952914296,0,1727638133
39.72381675930865,22.419171471479235,7.969463800537218,13.643975255673313,68.66011878333157,22.129563043128762,8.563992298512295,0,1729163803
46.225842569930904,10.39552729413956,6.352725061185551,81.87070571192328,62.22535871493606,20.116813982662613,18.110495846593476,0,1727714389
13.97096844944933,12.141456239910763,7.735477186660296,19.18673247187429,42.63600934808645,16.79969206680964,7.099926116638747,0,1728031742
32.120496824033474,30.79657783128555,7.174006540334904,6.993160570943413,64.81177566797163,18.134423095005545,11.856239833068454,0,1755860607
36.647889327566766,18.10834382788439,6.332504782645495,66.94869551981901,89.58975528548173,29.855175695481357,11.155668347400498,0,1740211552
32.31761755988211,18.339238736805008,6.951187516791687,8.876739410776846,87.31660151683693,29.048801367730995,15.096756398816956,0,1730215307
36.79138422365406,12.416911241167991,6.625927340645463,75.61633288952461,44.330006696728745,29.94735173461654,15.908999215794584,0,1734993970
29.126314012200414,12.995725050441159,7.9354115715700395,2.002635592582447,71.60261575050703,33.05799414365525,4.873134321277332,0,1734864429
14.646457218969497,16.426181660801998,7.469754970730662,86.46861920335402,62.59404888618539,25.205152954614476,3.186080412379606,1,1755153605
